t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
0.411300 4.165940 4.187424 4.126042 4.031719 3.262516 2.826215 2.807090 2.952827 3.097421 3.136215 3.136167 2.993352 3.024374 3.221461 3.604365 3.852047 3.117090 3.014531 3.310556 3.737687 3.937687 3.859305 3.831719 3.080556 3.900197 3.906042 3.834262 3.061703 2.764365 2.935367 3.045940 3.137126 3.120556 3.043605 3.291423 3.721217 3.926086 3.882827 3.797126 3.086042 2.810403 2.966042 3.108513 3.182180 3.054531 3.024365 3.317022 3.721217 3.205148 3.154374 3.150197 2.951043 3.099458 3.170197 3.151423 3.227421 3.216086 3.177951 3.180297 2.904374 3.054365 3.178513 3.104531 3.241043
0.421100 4.175823 4.197217 4.135117 4.030892 3.256481 2.837098 2.814015 2.958027 3.105297 3.147098 3.136005 3.003355 3.019960 3.218615 3.614834 3.851227 3.124015 3.022154 3.315519 3.746925 3.946925 3.857860 3.830892 3.085519 3.903326 3.915117 3.830795 3.064215 2.774834 2.934511 3.055823 3.136275 3.125519 3.044788 3.299314 3.731376 3.926618 3.888027 3.796275 3.095117 2.811610 2.975117 3.107658 3.191508 3.062154 3.034834 3.316201 3.731376 3.207696 3.149960 3.153326 2.956821 3.099296 3.173326 3.159314 3.235297 3.216618 3.181132 3.185210 2.899960 3.064834 3.177658 3.112154 3.246821
0.430900 4.187614 4.203401 4.135794 4.030026 3.253545 2.847383 2.819744 2.961298 3.111251 3.157383 3.129762 3.013417 3.018535 3.217772 3.623406 3.848352 3.129744 3.029829 3.320528 3.755007 3.955007 3.857730 3.830026 3.090528 3.905829 3.915794 3.831211 3.062827 2.783406 2.932360 3.067614 3.134138 3.130528 3.047388 3.309235 3.741593 3.924472 3.891298 3.794138 3.095794 2.807500 2.975794 3.105509 3.199670 3.069829 3.043406 3.309280 3.741593 3.210282 3.148535 3.155829 2.963917 3.101176 3.175829 3.169235 3.241251 3.214472 3.185641 3.190168 2.898535 3.073406 3.175509 3.119829 3.253917
0.440700 4.196920 4.210564 4.146222 4.024360 3.253911 2.858165 2.825283 2.964351 3.118935 3.168165 3.135873 3.023975 3.018901 3.220087 3.631766 3.853928 3.135283 3.038000 3.326032 3.762918 3.962918 3.856254 3.824360 3.096032 3.908828 3.926222 3.832312 3.058570 2.791766 2.933961 3.076920 3.135730 3.136032 3.050483 3.318416 3.750432 3.922093 3.894351 3.795730 3.106222 2.810298 2.986222 3.107109 3.205814 3.078000 3.051766 3.301395 3.750432 3.215332 3.148901 3.158828 2.968382 3.102295 3.178828 3.178416 3.248935 3.212093 3.191355 3.195621 2.898901 3.081766 3.177109 3.128000 3.258382
0.450500 4.204367 4.212596 4.152119 4.029804 3.259470 2.864754 2.824807 2.966932 3.119212 3.174754 3.140918 3.034062 3.022281 3.224595 3.637750 3.858136 3.134807 3.043840 3.325559 3.764968 3.964968 3.862683 3.829804 3.095559 3.911355 3.932119 3.836022 3.070335 2.797750 2.936605 3.084367 3.140306 3.135559 3.058957 3.322539 3.756239 3.927083 3.896932 3.800306 3.112119 2.815610 2.992119 3.109750 3.208973 3.083840 3.057750 3.310719 3.756239 3.214838 3.152281 3.161355 2.969031 3.104143 3.181355 3.182539 3.249212 3.217083 3.192776 3.198785 2.902281 3.087750 3.179750 3.133840 3.259031
0.460200 4.208202 4.210752 4.149325 4.032959 3.265319 2.866166 2.823912 2.965751 3.118288 3.176166 3.139703 3.036948 3.026949 3.229755 3.641028 3.862589 3.133912 3.047038 3.324669 3.764838 3.964838 3.870799 3.832959 3.094669 3.912004 3.929325 3.835638 3.079441 2.801028 2.939179 3.088202 3.147421 3.134669 3.067685 3.321357 3.754086 3.933160 3.895751 3.807421 3.109325 2.820805 2.989325 3.116096 3.206106 3.087038 3.061028 3.313582 3.754086 3.213904 3.156949 3.162004 2.967085 3.104823 3.182004 3.181357 3.248288 3.223160 3.190810 3.197661 2.906949 3.091028 3.186096 3.137038 3.257085
0.470000 4.210889 4.205082 4.144575 4.033136 3.272547 2.864589 2.822347 2.963250 3.116656 3.174589 3.138984 3.038841 3.031992 3.235297 3.642067 3.853449 3.132347 3.048056 3.321385 3.759934 3.959934 3.876864 3.833136 3.091385 3.912181 3.924575 3.836751 3.074130 2.802067 2.943950 3.090889 3.153925 3.131385 3.068670 3.318851 3.750848 3.929567 3.893250 3.813925 3.104575 2.815436 2.984575 3.120789 3.202931 3.088056 3.062067 3.312870 3.750848 3.214081 3.161992 3.162181 2.964629 3.105000 3.182181 3.178851 3.246656 3.219567 3.190122 3.193589 2.911992 3.092067 3.190789 3.138056 3.254629
0.479800 4.213182 4.203992 4.144325 4.031071 3.269733 2.863488 2.824683 2.962121 3.115527 3.173488 3.138759 3.041166 3.031792 3.233315 3.641842 3.847678 3.134683 3.047832 3.321135 3.758837 3.958837 3.873294 3.831071 3.091135 3.911957 3.924325 3.832111 3.059627 2.801842 2.943754 3.093182 3.150106 3.131135 3.053041 3.319506 3.751468 3.922930 3.892121 3.810106 3.104325 2.809766 2.984325 3.116022 3.203536 3.087832 3.061842 3.308998 3.751468 3.213857 3.161792 3.161957 2.967020 3.102961 3.181957 3.179506 3.245527 3.212930 3.188125 3.191652 2.911792 3.091842 3.186022 3.137832 3.257020
0.489600 4.217663 4.210065 4.147115 4.028615 3.260394 2.870609 2.830175 2.965950 3.121108 3.180609 3.135455 3.047361 3.026482 3.228251 3.645642 3.846204 3.140175 3.053248 3.325700 3.761670 3.961670 3.865988 3.828615 3.095700 3.913995 3.927115 3.829649 3.057867 2.805642 2.937729 3.097663 3.144015 3.135700 3.044001 3.326031 3.757753 3.921345 3.895950 3.804015 3.107115 2.807376 2.987115 3.109892 3.209711 3.093248 3.065642 3.307408 3.757753 3.215950 3.156482 3.163995 2.970898 3.100544 3.183995 3.186031 3.251108 3.211345 3.191008 3.196954 2.906482 3.095642 3.179892 3.143248 3.260898
0.499400 4.224046 4.214070 4.152493 4.020216 3.256346 2.879081 2.833414 2.967598 3.127167 3.189081 3.134986 3.054735 3.022027 3.224328 3.652413 3.846717 3.143414 3.059109 3.327264 3.765531 3.965531 3.862994 3.820216 3.097264 3.916357 3.932493 3.827661 3.066403 2.812413 2.934511 3.104046 3.140037 3.137264 3.046264 3.332104 3.765243 3.919309 3.897598 3.800037 3.112493 2.807878 2.992493 3.107658 3.213793 3.099109 3.072413 3.312441 3.765243 3.218394 3.152027 3.166357 2.973269 3.099296 3.186357 3.192104 3.257167 3.209309 3.192647 3.199408 2.902027 3.102413 3.177658 3.149109 3.263269
0.509200 4.231552 4.213424 4.156765 4.024829 3.256346 2.885213 2.835984 2.967598 3.129141 3.195213 3.137742 3.062333 3.022659 3.223339 3.660358 3.844287 3.145984 3.064280 3.328873 3.770530 3.970530 3.862994 3.824829 3.098873 3.917324 3.936765 3.823333 3.063626 2.820358 2.932788 3.111552 3.139034 3.138873 3.048270 3.335767 3.769715 3.920020 3.897598 3.799034 3.116765 2.807177 2.996765 3.102495 3.217907 3.104280 3.080358 3.305137 3.769715 3.219392 3.152659 3.167324 2.977550 3.095870 3.187324 3.195767 3.259141 3.210020 3.194322 3.201002 2.902659 3.110358 3.172495 3.154280 3.267550
0.519000 4.237535 4.218577 4.159227 4.030156 3.256346 2.890402 2.838561 2.969244 3.132430 3.200402 3.138807 3.068389 3.022101 3.221691 3.665058 3.838818 3.148561 3.069464 3.331433 3.774000 3.974000 3.864550 3.830156 3.101433 3.918936 3.939227 3.824554 3.056228 2.825058 2.930048 3.117535 3.140706 3.141433 3.048270 3.340096 3.773876 3.916033 3.899244 3.800706 3.119227 2.802820 2.999227 3.102695 3.221412 3.109464 3.085058 3.300486 3.773876 3.219392 3.152101 3.168936 2.981197 3.095445 3.188936 3.200096 3.262430 3.206033 3.196985 3.203536 2.902101 3.115058 3.172695 3.159464 3.271197
0.528800 4.250177 4.231643 4.167789 4.032905 3.262437 2.901701 2.847239 2.978022 3.142275 3.211701 3.144897 3.081112 3.027221 3.226711 3.675418 3.842723 3.157239 3.080758 3.340093 3.782606 3.982606 3.868592 3.832905 3.110093 3.927659 3.947789 3.829554 3.056957 2.835418 2.935044 3.130177 3.146239 3.150093 3.049430 3.351569 3.786699 3.918847 3.908022 3.806239 3.127789 2.806754 3.007789 3.107664 3.231571 3.120758 3.095418 3.306015 3.786699 3.227118 3.157221 3.177659 2.991521 3.104270 3.197659 3.211569 3.272275 3.208847 3.204140 3.212171 2.907221 3.125418 3.177664 3.170758 3.281521
0.538600 4.258452 4.235877 4.172444 4.029717 3.258463 2.907631 2.852077 2.981430 3.145682 3.217631 3.143976 3.089479 3.027941 3.227431 3.681469 3.840195 3.162077 3.086683 3.343382 3.787330 3.987330 3.867238 3.829717 3.113382 3.931013 3.952444 3.829675 3.057076 2.841469 2.934137 3.138452 3.145845 3.153382 3.046808 3.357673 3.792120 3.919568 3.911430 3.805845 3.132444 2.804268 3.012444 3.106142 3.235868 3.126683 3.101469 3.303985 3.792120 3.230555 3.157941 3.181013 2.995963 3.101251 3.201013 3.217673 3.275682 3.209568 3.206443 3.215435 2.907941 3.131469 3.176142 3.176683 3.285963
0.548400 4.265049 4.238880 4.176458 4.033906 3.257190 2.913348 2.854749 2.983062 3.147313 3.223348 3.143324 3.096152 3.027029 3.227939 3.688857 3.844792 3.164749 3.092394 3.344965 3.791405 3.991405 3.866267 3.833906 3.114965 3.932622 3.956458 3.832853 3.058705 2.848857 2.933494 3.145049 3.147941 3.154965 3.053666 3.360432 3.796720 3.918479 3.913062 3.807941 3.136458 2.804085 3.016458 3.106649 3.238915 3.132394 3.108857 3.304942 3.796720 3.232199 3.157029 3.182622 2.997576 3.101507 3.202622 3.220432 3.277313 3.208479 3.208069 3.217007 2.907029 3.138857 3.176649 3.182394 3.287576
0.558200 4.274401 4.240020 4.181783 4.035975 3.259890 2.917125 2.854820 2.983133 3.148904 3.227125 3.152809 3.102734 3.026054 3.229532 3.692354 3.844910 3.164820 3.096167 3.345036 3.793977 3.993977 3.866687 3.835975 3.115036 3.932693 3.961783 3.832558 3.061808 2.852354 2.935120 3.154401 3.149182 3.155036 3.055328 3.362026 3.799008 3.920479 3.913133 3.809182 3.141783 2.808382 3.021783 3.105166 3.241512 3.136167 3.112354 3.306191 3.799008 3.232270 3.156054 3.182693 2.997647 3.103923 3.202693 3.222026 3.278904 3.210479 3.208140 3.218517 2.906054 3.142354 3.175166 3.186167 3.287647
0.568000 4.279927 4.239949 4.180922 4.033141 3.262450 2.919647 2.856175 2.984543 3.151507 3.229647 3.150965 3.107467 3.025983 3.229175 3.695221 3.844204 3.166175 3.098687 3.344965 3.793638 3.993638 3.867745 3.833141 3.114965 3.934073 3.960922 3.829828 3.061166 2.855221 2.936272 3.159927 3.147606 3.154965 3.052830 3.366118 3.800363 3.919823 3.914543 3.807606 3.140922 2.807734 3.020922 3.106901 3.242570 3.138687 3.115221 3.303090 3.800363 3.232199 3.155983 3.184073 2.999033 3.102345 3.204073 3.226118 3.281507 3.209823 3.208069 3.220979 2.905983 3.145221 3.176901 3.188687 3.289033
0.577800 4.281288 4.239949 4.178854 4.031867 3.262235 2.923661 2.857362 2.985777 3.152740 3.233661 3.144823 3.111395 3.025983 3.227939 3.699110 3.848209 3.167362 3.102696 3.344965 3.788403 3.988403 3.867745 3.831867 3.114965 3.936706 3.958854 3.832935 3.057255 2.859110 2.936272 3.161288 3.146352 3.154965 3.054307 3.368590 3.802951 3.918787 3.915777 3.806352 3.138854 2.806711 3.018854 3.107939 3.242570 3.142696 3.119110 3.300564 3.802951 3.232199 3.155983 3.186706 3.001676 3.101089 3.206706 3.228590 3.282740 3.208787 3.209516 3.220771 2.905983 3.149110 3.177939 3.192696 3.291676
0.587600 4.283807 4.234654 4.178702 4.034812 3.260994 2.926106 2.858735 2.985777 3.152740 3.236106 3.146125 3.115141 3.025983 3.229367 3.701775 3.853867 3.168735 3.105139 3.344965 3.790199 3.990199 3.867745 3.834812 3.114965 3.937941 3.958702 3.835279 3.061686 2.861775 2.936272 3.163807 3.146352 3.154965 3.054140 3.368590 3.802792 3.922987 3.915777 3.806352 3.138702 2.810857 3.018702 3.106649 3.242570 3.145139 3.121775 3.307860 3.802792 3.233640 3.155983 3.187941 3.001514 3.103991 3.207941 3.228590 3.282740 3.212987 3.210771 3.219577 2.905983 3.151775 3.176649 3.195139 3.291514
0.597300 4.287348 4.234723 4.177281 4.035822 3.262106 2.925870 2.858420 2.985541 3.152504 3.235870 3.145889 3.117429 3.025747 3.230421 3.704177 3.856180 3.168420 3.107559 3.346040 3.794788 3.994788 3.867509 3.835822 3.116040 3.939049 3.957281 3.833762 3.069328 2.864177 2.933229 3.167348 3.144723 3.156040 3.053987 3.368354 3.802636 3.926783 3.915541 3.804723 3.137281 2.818748 3.017281 3.109217 3.242334 3.147559 3.124177 3.315622 3.802636 3.233321 3.155747 3.189049 3.001359 3.106379 3.209049 3.228354 3.282504 3.216783 3.209171 3.219341 2.905747 3.154177 3.179217 3.197559 3.291359
0.607100 4.290491 4.239104 4.177906 4.033686 3.264054 2.927785 2.859032 2.986166 3.154459 3.237785 3.145142 3.121853 3.026372 3.229715 3.706135 3.854075 3.169032 3.110786 3.347950 3.795413 3.995413 3.868135 3.833686 3.117950 3.940991 3.957906 3.834387 3.069980 2.866135 2.935189 3.170491 3.143983 3.157950 3.055978 3.370311 3.804555 3.928781 3.916166 3.803983 3.137906 2.819427 3.017906 3.113950 3.242959 3.150786 3.126135 3.316262 3.804555 3.233933 3.156372 3.190991 3.003306 3.105650 3.210991 3.230311 3.284459 3.218781 3.209783 3.219967 2.906372 3.156135 3.183950 3.200786 3.293306
0.616900 4.291145 4.237263 4.177352 4.033033 3.262231 2.927323 2.858570 2.984323 3.155288 3.237323 3.143158 3.123925 3.026988 3.227774 3.706859 3.849472 3.168570 3.111480 3.346163 3.793653 3.993653 3.867580 3.833033 3.116163 3.940437 3.957352 3.832552 3.062806 2.866859 2.940205 3.171145 3.142118 3.156163 3.056732 3.369853 3.804000 3.928226 3.914323 3.802118 3.137352 2.813290 3.017352 3.114811 3.241187 3.151480 3.126859 3.314290 3.804000 3.234777 3.156988 3.190437 3.004018 3.102375 3.210437 3.229853 3.285288 3.218226 3.210606 3.219412 2.906988 3.156859 3.184811 3.201480 3.294018
0.626700 4.294064 4.240007 4.178913 4.030998 3.259989 2.928788 2.861241 2.985821 3.156950 3.238788 3.142258 3.126720 3.026394 3.225648 3.709925 3.844384 3.171241 3.114483 3.347613 3.792719 3.992719 3.865596 3.830998 3.117613 3.942073 3.958913 3.830282 3.057682 2.869925 2.939483 3.174064 3.139788 3.157613 3.052175 3.372616 3.805616 3.926052 3.915821 3.799788 3.138913 2.811148 3.018913 3.112633 3.243817 3.154483 3.129925 3.310819 3.805616 3.236454 3.156394 3.192073 3.005822 3.101325 3.212073 3.232616 3.286950 3.216052 3.212262 3.221007 2.906394 3.159925 3.182633 3.204483 3.295822
0.636500 4.298423 4.245671 4.182048 4.027298 3.254446 2.934722 2.867343 2.988256 3.161631 3.244722 3.140285 3.132518 3.022161 3.219794 3.714566 3.840942 3.177343 3.117808 3.352280 3.795712 3.995712 3.860041 3.827298 3.122280 3.944234 3.962048 3.829592 3.053299 2.874566 2.933510 3.178423 3.135331 3.162280 3.038054 3.380219 3.810108 3.921351 3.918256 3.795331 3.142048 2.805258 3.022048 3.106665 3.250965 3.157808 3.134566 3.307147 3.810108 3.238698 3.152161 3.194234 3.006563 3.100853 3.214234 3.240219 3.291631 3.211351 3.214464 3.224247 2.902161 3.164566 3.176665 3.207808 3.296563
0.646300 4.308686 4.254724 4.190768 4.028029 3.248149 2.944154 2.874126 2.991117 3.171343 3.254154 3.145714 3.140615 3.017976 3.214859 3.723010 3.845087 3.184126 3.124628 3.357866 3.803705 4.003705 3.854266 3.828029 3.127866 3.947315 3.970768 3.829112 3.050792 2.883010 2.928456 3.188686 3.131542 3.167866 3.032206 3.388741 3.819481 3.920286 3.921117 3.791542 3.150768 2.802721 3.030768 3.101617 3.260173 3.164628 3.143010 3.307875 3.819481 3.243081 3.147976 3.197315 3.010840 3.100072 3.217315 3.248741 3.301343 3.210286 3.218787 3.230925 2.897976 3.173010 3.171617 3.214628 3.300840
0.656100 4.317966 4.264686 4.198803 4.028907 3.244059 2.954554 2.880755 2.996494 3.180899 3.264554 3.147146 3.150471 3.011771 3.210695 3.730996 3.844964 3.190755 3.133556 3.363008 3.812335 4.012335 3.848909 3.828907 3.133008 3.949961 3.978803 3.827299 3.051982 2.890996 2.924199 3.197966 3.130035 3.173008 3.033763 3.396806 3.829813 3.925079 3.926494 3.790035 3.158803 2.802745 3.038803 3.097364 3.269211 3.173556 3.150996 3.307551 3.829813 3.247335 3.141771 3.199961 3.014979 3.099750 3.219961 3.256806 3.310899 3.215079 3.224137 3.237445 2.891771 3.180996 3.167364 3.223556 3.304979
0.665900 4.323791 4.274373 4.203092 4.035350 3.242300 2.964679 2.886746 2.999353 3.187552 3.274679 3.141682 3.161844 3.007704 3.208909 3.739825 3.844148 3.196746 3.141492 3.368957 3.821050 4.021050 3.846146 3.835350 3.138957 3.952343 3.983092 3.829719 3.054410 2.899825 2.922379 3.203791 3.127514 3.178957 3.035811 3.405725 3.838787 3.926572 3.929353 3.787514 3.163092 2.805909 3.043092 3.096696 3.277615 3.181492 3.159825 3.310049 3.838787 3.249799 3.137704 3.202343 3.016265 3.101089 3.222343 3.265725 3.317552 3.216572 3.228099 3.242268 2.887704 3.189825 3.166696 3.231492 3.306265
0.675700 4.332374 4.282317 4.209499 4.038012 3.243379 2.974038 2.892396 3.000450 3.192924 3.284038 3.143324 3.171004 3.007256 3.208909 3.748311 3.852271 3.202396 3.146697 3.374568 3.828596 4.028596 3.844642 3.838012 3.144568 3.954976 3.989499 3.838932 3.059279 2.908311 2.923502 3.212374 3.125396 3.184568 3.041271 3.414295 3.845495 3.923435 3.930450 3.785396 3.169499 2.810719 3.049499 3.102808 3.284667 3.186697 3.168311 3.312799 3.845495 3.251407 3.137256 3.204976 3.018422 3.102205 3.224976 3.274295 3.322924 3.213435 3.230774 3.247357 2.887256 3.198311 3.172808 3.236697 3.308422
0.685500 4.341917 4.286787 4.214915 4.035143 3.246495 2.980253 2.895456 3.003610 3.198769 3.290253 3.144899 3.179127 3.009197 3.209381 3.754114 3.851650 3.205456 3.153409 3.377610 3.834612 4.034612 3.846126 3.835143 3.147610 3.958081 3.994915 3.844283 3.063526 2.914114 2.926725 3.221917 3.127512 3.187610 3.045030 3.420151 3.852174 3.928864 3.933610 3.787512 3.174915 2.812269 3.054915 3.107710 3.287679 3.193409 3.174114 3.314927 3.852174 3.252960 3.139197 3.208081 3.022077 3.105412 3.228081 3.280151 3.328769 3.218864 3.233920 3.251906 2.889197 3.204114 3.177710 3.243409 3.312077
0.695300 4.348024 4.289778 4.217470 4.036823 3.248666 2.983397 2.897571 3.004784 3.202628 3.293397 3.146125 3.185318 3.008725 3.209953 3.757940 3.849497 3.207571 3.158726 3.379708 3.837631 4.037631 3.848195 3.836823 3.149708 3.960242 3.997470 3.836070 3.061413 2.917940 2.927936 3.228024 3.127040 3.189708 3.044558 3.424019 3.857460 3.927328 3.934784 3.787040 3.177470 2.812405 3.057470 3.103873 3.290733 3.198726 3.177940 3.316588 3.857460 3.255205 3.138725 3.210242 3.022630 3.107675 3.230242 3.284019 3.332628 3.217328 3.236122 3.253978 2.888725 3.207940 3.173873 3.248726 3.312630
0.705100 4.354397 4.295163 4.219731 4.039654 3.249737 2.989003 2.901529 3.006201 3.205718 3.299003 3.146538 3.190813 3.009138 3.211035 3.761009 3.852989 3.211529 3.161732 3.382682 3.842116 4.042116 3.849240 3.839654 3.152682 3.963279 3.999731 3.839808 3.061826 2.921009 2.928349 3.234397 3.126432 3.192682 3.042930 3.427114 3.860452 3.927058 3.936201 3.786432 3.179731 2.812144 3.059731 3.104287 3.296209 3.201732 3.181009 3.320425 3.860452 3.258324 3.139138 3.213279 3.024688 3.108769 3.233279 3.287114 3.335718 3.217058 3.238200 3.257877 2.889138 3.211009 3.174287 3.251732 3.314688
0.714900 4.360355 4.298581 4.223111 4.037238 3.247405 2.993532 2.905098 3.007263 3.208697 3.303532 3.145889 3.196143 3.007617 3.208673 3.763960 3.856600 3.215098 3.164599 3.384586 3.844864 4.044864 3.846066 3.837238 3.154586 3.964306 4.003111 3.840113 3.063091 2.923960 2.927700 3.240355 3.124045 3.194586 3.039781 3.430101 3.863299 3.929136 3.937263 3.784045 3.183111 2.814187 3.063111 3.103637 3.299701 3.204599 3.183960 3.319776 3.863299 3.259404 3.137617 3.214306 3.024039 3.103448 3.234306 3.290101 3.338697 3.219136 3.238506 3.260468 2.887617 3.213960 3.173637 3.254599 3.314039
0.724600 4.366142 4.301004 4.225511 4.037191 3.248248 2.997766 2.907613 3.008121 3.213064 3.307766 3.145842 3.202811 3.006798 3.208626 3.769190 3.855685 3.217613 3.168827 3.387083 3.848950 4.048950 3.845215 3.837191 3.157083 3.965145 4.005511 3.840911 3.065643 2.929190 2.928579 3.246142 3.123998 3.197083 3.042436 3.434477 3.867505 3.929957 3.938121 3.783998 3.185511 2.815909 3.065511 3.104515 3.302169 3.208827 3.189190 3.319729 3.867505 3.259356 3.136798 3.215145 3.023992 3.100805 3.235145 3.294477 3.343064 3.219957 3.241106 3.261277 2.886798 3.219190 3.174515 3.258827 3.313992
0.734400 4.368683 4.300129 4.224613 4.033821 3.246658 2.997853 2.905985 3.006561 3.211503 3.307853 3.142472 3.204543 3.001087 3.207013 3.769410 3.855060 3.215985 3.168060 3.386283 3.848095 4.048095 3.843556 3.833821 3.156283 3.963548 4.004613 3.836614 3.061342 2.929410 2.927062 3.248683 3.120628 3.196283 3.041796 3.433799 3.866724 3.925635 3.936561 3.780628 3.184613 2.812538 3.064613 3.102996 3.301340 3.208060 3.189410 3.317257 3.866724 3.256873 3.131087 3.213548 3.020622 3.103855 3.233548 3.293799 3.341503 3.215635 3.239537 3.260452 2.881087 3.219410 3.172996 3.258060 3.310622
0.744200 4.371509 4.301345 4.226595 4.032453 3.247004 3.000926 2.905495 3.006071 3.211863 3.310926 3.141982 3.208348 2.996114 3.210203 3.770607 3.853842 3.215495 3.170172 3.387550 3.849325 4.049325 3.843066 3.832453 3.157550 3.963058 4.006595 3.837105 3.061837 2.930607 2.927442 3.251509 3.120137 3.197550 3.044035 3.435149 3.868004 3.927021 3.936071 3.780137 3.186595 2.812048 3.066595 3.103375 3.301783 3.210172 3.190607 3.316907 3.868004 3.258241 3.126114 3.213058 3.020968 3.104369 3.233058 3.295149 3.341863 3.217021 3.239893 3.260897 2.876114 3.220607 3.173375 3.260172 3.310968
